            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,
**************************************************************************************************************************
$$SOE
2459523.500000000, A.D. 2021-Nov-05 00:00:00.0000,  2.745663211226784E+09, -6.878811674417588E+09,  3.203462551559639E+08,
2459524.500000000, A.D. 2021-Nov-06 00:00:00.0000,  2.743650179979870E+09, -6.874200127740564E+09,  3.201405839634929E+08,
2459525.500000000, A.D. 2021-Nov-07 00:00:00.0000,  2.741637140185195E+09, -6.869588563576226E+09,  3.199349120288858E+08,
2459526.500000000, A.D. 2021-Nov-08 00:00:00.0000,  2.739624091833776E+09, -6.864976981907433E+09,  3.197292393514023E+08,
2459527.500000000, A.D. 2021-Nov-09 00:00:00.0000,  2.737611034916592E+09, -6.860365382717270E+09,  3.195235659302831E+08,
2459528.500000000, A.D. 2021-Nov-10 00:00:00.0000,  2.735597969424634E+09, -6.855753765989037E+09,  3.193178917647524E+08,
2459529.500000000, A.D. 2021-Nov-11 00:00:00.0000,  2.733584895348939E+09, -6.851142131706218E+09,  3.191122168540068E+08,
2459530.500000000, A.D. 2021-Nov-12 00:00:00.0000,  2.731571812680627E+09, -6.846530479852463E+09,  3.189065411972218E+08,
2459531.500000000, A.D. 2021-Nov-13 00:00:00.0000,  2.729558721410924E+09, -6.841918810411564E+09,  3.187008647935481E+08,
2459532.500000000, A.D. 2021-Nov-14 00:00:00.0000,  2.727545621531184E+09, -6.837307123367429E+09,  3.184951876421070E+08,
2459533.500000000, A.D. 2021-Nov-15 00:00:00.0000,  2.725532513032902E+09, -6.832695418704057E+09,  3.182895097419996E+08,
2459534.500000000, A.D. 2021-Nov-16 00:00:00.0000,  2.723519395907732E+09, -6.828083696405515E+09,  3.180838310922990E+08,
2459535.500000000, A.D. 2021-Nov-17 00:00:00.0000,  2.721506270147494E+09, -6.823471956455921E+09,  3.178781516920538E+08,
2459536.500000000, A.D. 2021-Nov-18 00:00:00.0000,  2.719493135744177E+09, -6.818860198839414E+09,  3.176724715402904E+08,
2459537.500000000, A.D. 2021-Nov-19 00:00:00.0000,  2.717479992689950E+09, -6.814248423540134E+09,  3.174667906360097E+08,
2459538.500000000, A.D. 2021-Nov-20 00:00:00.0000,  2.715466840977155E+09, -6.809636630542220E+09,  3.172611089781919E+08,
2459539.500000000, A.D. 2021-Nov-21 00:00:00.0000,  2.713453680598319E+09, -6.805024819829771E+09,  3.170554265657954E+08,
2459540.500000000, A.D. 2021-Nov-22 00:00:00.0000,  2.711440511546141E+09, -6.800412991386840E+09,  3.168497433977585E+08,
2459541.500000000, A.D. 2021-Nov-23 00:00:00.0000,  2.709427333813498E+09, -6.795801145197423E+09,  3.166440594730005E+08,
2459542.500000000, A.D. 2021-Nov-24 00:00:00.0000,  2.707414147393443E+09, -6.791189281245433E+09,  3.164383747904215E+08,
2459543.500000000, A.D. 2021-Nov-25 00:00:00.0000,  2.705400952279192E+09, -6.786577399514702E+09,  3.162326893489056E+08,
2459544.500000000, A.D. 2021-Nov-26 00:00:00.0000,  2.703387748464130E+09, -6.781965499988958E+09,  3.160270031473174E+08,
2459545.500000000, A.D. 2021-Nov-27 00:00:00.0000,  2.701374535941802E+09, -6.777353582651817E+09,  3.158213161845093E+08,
2459546.500000000, A.D. 2021-Nov-28 00:00:00.0000,  2.699361314705903E+09, -6.772741647486778E+09,  3.156156284593158E+08,
2459547.500000000, A.D. 2021-Nov-29 00:00:00.0000,  2.697348084750282E+09, -6.768129694477206E+09,  3.154099399705591E+08,
2459548.500000000, A.D. 2021-Nov-30 00:00:00.0000,  2.695334846068926E+09, -6.763517723606324E+09,  3.152042507170482E+08,
2459549.500000000, A.D. 2021-Dec-01 00:00:00.0000,  2.693321598655959E+09, -6.758905734857219E+09,  3.149985606975784E+08,
2459550.500000000, A.D. 2021-Dec-02 00:00:00.0000,  2.691308342505634E+09, -6.754293728212810E+09,  3.147928699109344E+08,
2459551.500000000, A.D. 2021-Dec-03 00:00:00.0000,  2.689295077612322E+09, -6.749681703655866E+09,  3.145871783558893E+08,
2459552.500000000, A.D. 2021-Dec-04 00:00:00.0000,  2.687281803970513E+09, -6.745069661168989E+09,  3.143814860312066E+08,
2459553.500000000, A.D. 2021-Dec-05 00:00:00.0000,  2.685268521574798E+09, -6.740457600734607E+09,  3.141757929356380E+08,
2459554.500000000, A.D. 2021-Dec-06 00:00:00.0000,  2.683255230419870E+09, -6.735845522334974E+09,  3.139700990679307E+08,
2459555.500000000, A.D. 2021-Dec-07 00:00:00.0000,  2.681241930500508E+09, -6.731233425952167E+09,  3.137644044268188E+08,
2459556.500000000, A.D. 2021-Dec-08 00:00:00.0000,  2.679228621811576E+09, -6.726621311568076E+09,  3.135587090110312E+08,
2459557.500000000, A.D. 2021-Dec-09 00:00:00.0000,  2.677215304348008E+09, -6.722009179164413E+09,  3.133530128192892E+08,
2459558.500000000, A.D. 2021-Dec-10 00:00:00.0000,  2.675201978104804E+09, -6.717397028722701E+09,  3.131473158503056E+08,
2459559.500000000, A.D. 2021-Dec-11 00:00:00.0000,  2.673188643077017E+09, -6.712784860224277E+09,  3.129416181027889E+08,
2459560.500000000, A.D. 2021-Dec-12 00:00:00.0000,  2.671175299259746E+09, -6.708172673650290E+09,  3.127359195754414E+08,
2459561.500000000, A.D. 2021-Dec-13 00:00:00.0000,  2.669161946648127E+09, -6.703560468981706E+09,  3.125302202669587E+08,
2459562.500000000, A.D. 2021-Dec-14 00:00:00.0000,  2.667148585237321E+09, -6.698948246199306E+09,  3.123245201760306E+08,
2459563.500000000, A.D. 2021-Dec-15 00:00:00.0000,  2.665135215022510E+09, -6.694336005283695E+09,  3.121188193013453E+08,
2459564.500000000, A.D. 2021-Dec-16 00:00:00.0000,  2.663121835998879E+09, -6.689723746215294E+09,  3.119131176415796E+08,
2459565.500000000, A.D. 2021-Dec-17 00:00:00.0000,  2.661108448161616E+09, -6.685111468974363E+09,  3.117074151954126E+08,
2459566.500000000, A.D. 2021-Dec-18 00:00:00.0000,  2.659095051505894E+09, -6.680499173540993E+09,  3.115017119615135E+08,
2459567.500000000, A.D. 2021-Dec-19 00:00:00.0000,  2.657081646026869E+09, -6.675886859895122E+09,  3.112960079385462E+08,
2459568.500000000, A.D. 2021-Dec-20 00:00:00.0000,  2.655068231719669E+09, -6.671274528016545E+09,  3.110903031251707E+08,
2459569.500000000, A.D. 2021-Dec-21 00:00:00.0000,  2.653054808579386E+09, -6.666662177884925E+09,  3.108845975200377E+08,
2459570.500000000, A.D. 2021-Dec-22 00:00:00.0000,  2.651041376601071E+09, -6.662049809479807E+09,  3.106788911217928E+08,
2459571.500000000, A.D. 2021-Dec-23 00:00:00.0000,  2.649027935779728E+09, -6.657437422780636E+09,  3.104731839290714E+08,
2459572.500000000, A.D. 2021-Dec-24 00:00:00.0000,  2.647014486110311E+09, -6.652825017766771E+09,  3.102674759404979E+08,
2459573.500000000, A.D. 2021-Dec-25 00:00:00.0000,  2.645001027587722E+09, -6.648212594417520E+09,  3.100617671546860E+08,
2459574.500000000, A.D. 2021-Dec-26 00:00:00.0000,  2.642987560206817E+09, -6.643600152712140E+09,  3.098560575702329E+08,
2459575.500000000, A.D. 2021-Dec-27 00:00:00.0000,  2.640974083962409E+09, -6.638987692629889E+09,  3.096503471857166E+08,
2459576.500000000, A.D. 2021-Dec-28 00:00:00.0000,  2.638960598849280E+09, -6.634375214150038E+09,  3.094446359996977E+08,
2459577.500000000, A.D. 2021-Dec-29 00:00:00.0000,  2.636947104862195E+09, -6.629762717251896E+09,  3.092389240107064E+08,
2459578.500000000, A.D. 2021-Dec-30 00:00:00.0000,  2.634933601995929E+09, -6.625150201914862E+09,  3.090332112172451E+08,
2459579.500000000, A.D. 2021-Dec-31 00:00:00.0000,  2.632920090245297E+09, -6.620537668118433E+09,  3.088274976177778E+08,
2459580.500000000, A.D. 2022-Jan-01 00:00:00.0000,  2.630906569605195E+09, -6.615925115842249E+09,  3.086217832107272E+08,
2459581.500000000, A.D. 2022-Jan-02 00:00:00.0000,  2.628893040070648E+09, -6.611312545066108E+09,  3.084160679944654E+08,
2459582.500000000, A.D. 2022-Jan-03 00:00:00.0000,  2.626879501636876E+09, -6.606699955769992E+09,  3.082103519673071E+08,
2459583.500000000, A.D. 2022-Jan-04 00:00:00.0000,  2.624865954299366E+09, -6.602087347934078E+09,  3.080046351275010E+08,
2459584.500000000, A.D. 2022-Jan-05 00:00:00.0000,  2.622852398053957E+09, -6.597474721538733E+09,  3.077989174732246E+08,
2459585.500000000, A.D. 2022-Jan-06 00:00:00.0000,  2.620838832896932E+09, -6.592862076564494E+09,  3.075931990025735E+08,
2459586.500000000, A.D. 2022-Jan-07 00:00:00.0000,  2.618825258825123E+09, -6.588249412992031E+09,  3.073874797135558E+08,
2459587.500000000, A.D. 2022-Jan-08 00:00:00.0000,  2.616811675836015E+09, -6.583636730802075E+09,  3.071817596040900E+08,
2459588.500000000, A.D. 2022-Jan-09 00:00:00.0000,  2.614798083927842E+09, -6.579024029975331E+09,  3.069760386720028E+08,
2459589.500000000, A.D. 2022-Jan-10 00:00:00.0000,  2.612784483099677E+09, -6.574411310492340E+09,  3.067703169150290E+08,
2459590.500000000, A.D. 2022-Jan-11 00:00:00.0000,  2.610770873351494E+09, -6.569798572333330E+09,  3.065645943308220E+08,
2459591.500000000, A.D. 2022-Jan-12 00:00:00.0000,  2.608757254684206E+09, -6.565185815478027E+09,  3.063588709169626E+08,
2459592.500000000, A.D. 2022-Jan-13 00:00:00.0000,  2.606743627099650E+09, -6.560573039905462E+09,  3.061531466709771E+08,
2459593.500000000, A.D. 2022-Jan-14 00:00:00.0000,  2.604729990600530E+09, -6.555960245593759E+09,  3.059474215903585E+08,
2459594.500000000, A.D. 2022-Jan-15 00:00:00.0000,  2.602716345190304E+09, -6.551347432519937E+09,  3.057416956725967E+08,
2459595.500000000, A.D. 2022-Jan-16 00:00:00.0000,  2.600702690873023E+09, -6.546734600659742E+09,  3.055359689152009E+08,
2459596.500000000, A.D. 2022-Jan-17 00:00:00.0000,  2.598689027653119E+09, -6.542121749987521E+09,  3.053302413157363E+08,
2459597.500000000, A.D. 2022-Jan-18 00:00:00.0000,  2.596675355535179E+09, -6.537508880476132E+09,  3.051245128718448E+08,
2459598.500000000, A.D. 2022-Jan-19 00:00:00.0000,  2.594661674523688E+09, -6.532895992096941E+09,  3.049187835812759E+08,
2459599.500000000, A.D. 2022-Jan-20 00:00:00.0000,  2.592647984622790E+09, -6.528283084819856E+09,  3.047130534419003E+08,
2459600.500000000, A.D. 2022-Jan-21 00:00:00.0000,  2.590634285836067E+09, -6.523670158613426E+09,  3.045073224517243E+08,
2459601.500000000, A.D. 2022-Jan-22 00:00:00.0000,  2.588620578166352E+09, -6.519057213444990E+09,  3.043015906088953E+08,
2459602.500000000, A.D. 2022-Jan-23 00:00:00.0000,  2.586606861615595E+09, -6.514444249280839E+09,  3.040958579117005E+08,
2459603.500000000, A.D. 2022-Jan-24 00:00:00.0000,  2.584593136184764E+09, -6.509831266086403E+09,  3.038901243585582E+08,
2459604.500000000, A.D. 2022-Jan-25 00:00:00.0000,  2.582579401873803E+09, -6.505218263826447E+09,  3.036843899480107E+08,
2459605.500000000, A.D. 2022-Jan-26 00:00:00.0000,  2.580565658681624E+09, -6.500605242465235E+09,  3.034786546787090E+08,
2459606.500000000, A.D. 2022-Jan-27 00:00:00.0000,  2.578551906606134E+09, -6.495992201966688E+09,  3.032729185493934E+08,
2459607.500000000, A.D. 2022-Jan-28 00:00:00.0000,  2.576538145644288E+09, -6.491379142294529E+09,  3.030671815588846E+08,
2459608.500000000, A.D. 2022-Jan-29 00:00:00.0000,  2.574524375792149E+09, -6.486766063412380E+09,  3.028614437060657E+08,
2459609.500000000, A.D. 2022-Jan-30 00:00:00.0000,  2.572510597044973E+09, -6.482152965283859E+09,  3.026557049898682E+08,
2459610.500000000, A.D. 2022-Jan-31 00:00:00.0000,  2.570496809397284E+09, -6.477539847872629E+09,  3.024499654092569E+08,
2459611.500000000, A.D. 2022-Feb-01 00:00:00.0000,  2.568483012842946E+09, -6.472926711142455E+09,  3.022442249632273E+08,
2459612.500000000, A.D. 2022-Feb-02 00:00:00.0000,  2.566469207375242E+09, -6.468313555057221E+09,  3.020384836507888E+08,
2459613.500000000, A.D. 2022-Feb-03 00:00:00.0000,  2.564455392986937E+09, -6.463700379580952E+09,  3.018327414709623E+08,
2459614.500000000, A.D. 2022-Feb-04 00:00:00.0000,  2.562441569670340E+09, -6.459087184677811E+09,  3.016269984227731E+08,
2459615.500000000, A.D. 2022-Feb-05 00:00:00.0000,  2.560427737417349E+09, -6.454473970312103E+09,  3.014212545052464E+08,
2459616.500000000, A.D. 2022-Feb-06 00:00:00.0000,  2.558413896219501E+09, -6.449860736448259E+09,  3.012155097174039E+08,
2459617.500000000, A.D. 2022-Feb-07 00:00:00.0000,  2.556400046068005E+09, -6.445247483050838E+09,  3.010097640582640E+08,
2459618.500000000, A.D. 2022-Feb-08 00:00:00.0000,  2.554386186953772E+09, -6.440634210084494E+09,  3.008040175268369E+08,
2459619.500000000, A.D. 2022-Feb-09 00:00:00.0000,  2.552372318867441E+09, -6.436020917513982E+09,  3.005982701221256E+08,
2459620.500000000, A.D. 2022-Feb-10 00:00:00.0000,  2.550358441799398E+09, -6.431407605304132E+09,  3.003925218431268E+08,
2459621.500000000, A.D. 2022-Feb-11 00:00:00.0000,  2.548344555739793E+09, -6.426794273419830E+09,  3.001867726888263E+08,
2459622.500000000, A.D. 2022-Feb-12 00:00:00.0000,  2.546330660678545E+09, -6.422180921826026E+09,  2.999810226582060E+08,
2459623.500000000, A.D. 2022-Feb-13 00:00:00.0000,  2.544316756605364E+09, -6.417567550487700E+09,  2.997752717502387E+08,
2459624.500000000, A.D. 2022-Feb-14 00:00:00.0000,  2.542302843509742E+09, -6.412954159369860E+09,  2.995695199638901E+08,
2459625.500000000, A.D. 2022-Feb-15 00:00:00.0000,  2.540288921380969E+09, -6.408340748437533E+09,  2.993637672981205E+08,
2459626.500000000, A.D. 2022-Feb-16 00:00:00.0000,  2.538274990208131E+09, -6.403727317655757E+09,  2.991580137518852E+08,
2459627.500000000, A.D. 2022-Feb-17 00:00:00.0000,  2.536261049980112E+09, -6.399113866989573E+09,  2.989522593241355E+08,
2459628.500000000, A.D. 2022-Feb-18 00:00:00.0000,  2.534247100685592E+09, -6.394500396404016E+09,  2.987465040138185E+08,
2459629.500000000, A.D. 2022-Feb-19 00:00:00.0000,  2.532233142313052E+09, -6.389886905864119E+09,  2.985407478198779E+08,
2459630.500000000, A.D. 2022-Feb-20 00:00:00.0000,  2.530219174850769E+09, -6.385273395334895E+09,  2.983349907412548E+08,
2459631.500000000, A.D. 2022-Feb-21 00:00:00.0000,  2.528205198286814E+09, -6.380659864781350E+09,  2.981292327768917E+08,
2459632.500000000, A.D. 2022-Feb-22 00:00:00.0000,  2.526191212609051E+09, -6.376046314168472E+09,  2.979234739257271E+08,
2459633.500000000, A.D. 2022-Feb-23 00:00:00.0000,  2.524177217805137E+09, -6.371432743461232E+09,  2.977177141866999E+08,
2459634.500000000, A.D. 2022-Feb-24 00:00:00.0000,  2.522163213862514E+09, -6.366819152624582E+09,  2.975119535587492E+08,
2459635.500000000, A.D. 2022-Feb-25 00:00:00.0000,  2.520149200768413E+09, -6.362205541623465E+09,  2.973061920408177E+08,
2459636.500000000, A.D. 2022-Feb-26 00:00:00.0000,  2.518135178509845E+09, -6.357591910422802E+09,  2.971004296318462E+08,
2459637.500000000, A.D. 2022-Feb-27 00:00:00.0000,  2.516121147073602E+09, -6.352978258987498E+09,  2.968946663307786E+08,
2459638.500000000, A.D. 2022-Feb-28 00:00:00.0000,  2.514107106446254E+09, -6.348364587282459E+09,  2.966889021365597E+08,
2459639.500000000, A.D. 2022-Mar-01 00:00:00.0000,  2.512093056614145E+09, -6.343750895272574E+09,  2.964831370481405E+08,
2459640.500000000, A.D. 2022-Mar-02 00:00:00.0000,  2.510078997563391E+09, -6.339137182922731E+09,  2.962773710644727E+08,
2459641.500000000, A.D. 2022-Mar-03 00:00:00.0000,  2.508064929279876E+09, -6.334523450197820E+09,  2.960716041845095E+08,
2459642.500000000, A.D. 2022-Mar-04 00:00:00.0000,  2.506050851749249E+09, -6.329909697062733E+09,  2.958658364072118E+08,
2459643.500000000, A.D. 2022-Mar-05 00:00:00.0000,  2.504036764956927E+09, -6.325295923482372E+09,  2.956600677315412E+08,
2459644.500000000, A.D. 2022-Mar-06 00:00:00.0000,  2.502022668888082E+09, -6.320682129421659E+09,  2.954542981564646E+08,
2459645.500000000, A.D. 2022-Mar-07 00:00:00.0000,  2.500008563527646E+09, -6.316068314845531E+09,  2.952485276809518E+08,
2459646.500000000, A.D. 2022-Mar-08 00:00:00.0000,  2.497994448860306E+09, -6.311454479718962E+09,  2.950427563039784E+08,
2459647.500000000, A.D. 2022-Mar-09 00:00:00.0000,  2.495980324870502E+09, -6.306840624006953E+09,  2.948369840245230E+08,
2459648.500000000, A.D. 2022-Mar-10 00:00:00.0000,  2.493966191542424E+09, -6.302226747674557E+09,  2.946312108415680E+08,
2459649.500000000, A.D. 2022-Mar-11 00:00:00.0000,  2.491952048860008E+09, -6.297612850686879E+09,  2.944254367541018E+08,
2459650.500000000, A.D. 2022-Mar-12 00:00:00.0000,  2.489937896806937E+09, -6.292998933009083E+09,  2.942196617611141E+08,
2459651.500000000, A.D. 2022-Mar-13 00:00:00.0000,  2.487923735366636E+09, -6.288384994606406E+09,  2.940138858616004E+08,
2459652.500000000, A.D. 2022-Mar-14 00:00:00.0000,  2.485909564522273E+09, -6.283771035444177E+09,  2.938081090545571E+08,
2459653.500000000, A.D. 2022-Mar-15 00:00:00.0000,  2.483895384256752E+09, -6.279157055487815E+09,  2.936023313389852E+08,
2459654.500000000, A.D. 2022-Mar-16 00:00:00.0000,  2.481881194552719E+09, -6.274543054702853E+09,  2.933965527138877E+08,
2459655.500000000, A.D. 2022-Mar-17 00:00:00.0000,  2.479866995392555E+09, -6.269929033054948E+09,  2.931907731782670E+08,
2459656.500000000, A.D. 2022-Mar-18 00:00:00.0000,  2.477852786758379E+09, -6.265314990509907E+09,  2.929849927311285E+08,
2459657.500000000, A.D. 2022-Mar-19 00:00:00.0000,  2.475838568632051E+09, -6.260700927033689E+09,  2.927792113714736E+08,
2459658.500000000, A.D. 2022-Mar-20 00:00:00.0000,  2.473824340995169E+09, -6.256086842592440E+09,  2.925734290983038E+08,
2459659.500000000, A.D. 2022-Mar-21 00:00:00.0000,  2.471810103829076E+09, -6.251472737152509E+09,  2.923676459106147E+08,
2459660.500000000, A.D. 2022-Mar-22 00:00:00.0000,  2.469795857114868E+09, -6.246858610680471E+09,  2.921618618073969E+08,
2459661.500000000, A.D. 2022-Mar-23 00:00:00.0000,  2.467781600833396E+09, -6.242244463143156E+09,  2.919560767876320E+08,
2459662.500000000, A.D. 2022-Mar-24 00:00:00.0000,  2.465767334965287E+09, -6.237630294507674E+09,  2.917502908502874E+08,
2459663.500000000, A.D. 2022-Mar-25 00:00:00.0000,  2.463753059490949E+09, -6.233016104741448E+09,  2.915445039943187E+08,
2459664.500000000, A.D. 2022-Mar-26 00:00:00.0000,  2.461738774390601E+09, -6.228401893812249E+09,  2.913387162186592E+08,
2459665.500000000, A.D. 2022-Mar-27 00:00:00.0000,  2.459724479644290E+09, -6.223787661688219E+09,  2.911329275222178E+08,
2459666.500000000, A.D. 2022-Mar-28 00:00:00.0000,  2.457710175231935E+09, -6.219173408337919E+09,  2.909271379038756E+08,
2459667.500000000, A.D. 2022-Mar-29 00:00:00.0000,  2.455695861133356E+09, -6.214559133730350E+09,  2.907213473624752E+08,
2459668.500000000, A.D. 2022-Mar-30 00:00:00.0000,  2.453681537328338E+09, -6.209944837834995E+09,  2.905155558968172E+08,
2459669.500000000, A.D. 2022-Mar-31 00:00:00.0000,  2.451667203796678E+09, -6.205330520621843E+09,  2.903097635056517E+08,
2459670.500000000, A.D. 2022-Apr-01 00:00:00.0000,  2.449652860518271E+09, -6.200716182061413E+09,  2.901039701876693E+08,
2459671.500000000, A.D. 2022-Apr-02 00:00:00.0000,  2.447638507473185E+09, -6.196101822124760E+09,  2.898981759414937E+08,
2459672.500000000, A.D. 2022-Apr-03 00:00:00.0000,  2.445624144641758E+09, -6.191487440783484E+09,  2.896923807656729E+08,
2459673.500000000, A.D. 2022-Apr-04 00:00:00.0000,  2.443609772004705E+09, -6.186873038009704E+09,  2.894865846586711E+08,
2459674.500000000, A.D. 2022-Apr-05 00:00:00.0000,  2.441595389543228E+09, -6.182258613776021E+09,  2.892807876188645E+08,
2459675.500000000, A.D. 2022-Apr-06 00:00:00.0000,  2.439580997239129E+09, -6.177644168055452E+09,  2.890749896445308E+08,
2459676.500000000, A.D. 2022-Apr-07 00:00:00.0000,  2.437566595074921E+09, -6.173029700821334E+09,  2.888691907338550E+08,
2459677.500000000, A.D. 2022-Apr-08 00:00:00.0000,  2.435552183033927E+09, -6.168415212047188E+09,  2.886633908849242E+08,
2459678.500000000, A.D. 2022-Apr-09 00:00:00.0000,  2.433537761100348E+09, -6.163800701706574E+09,  2.884575900957382E+08,
2459679.500000000, A.D. 2022-Apr-10 00:00:00.0000,  2.431523329259310E+09, -6.159186169772900E+09,  2.882517883642199E+08,
2459680.500000000, A.D. 2022-Apr-11 00:00:00.0000,  2.429508887496862E+09, -6.154571616219222E+09,  2.880459856882327E+08,
2459681.500000000, A.D. 2022-Apr-12 00:00:00.0000,  2.427494435799922E+09, -6.149957041018034E+09,  2.878401820655987E+08,
2459682.500000000, A.D. 2022-Apr-13 00:00:00.0000,  2.425479974156176E+09, -6.145342444141076E+09,  2.876343774941328E+08,
